fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,period_type,statement_type
2016-09-30,USD,212524000000,157909000000,13928000000,13928000000,3122000000.0,11129000000,54615000000,19224000000.0,,3522000000.0,3522000000.0,17907000000.0,,10486000000.0,122861000000,6869000000.0,,142152000000,58810000000,6296000000.0,,,14778000000.0,83342000000,,60154000000.0,14536000000.0,,75932000000.0,10712000000,14340000000.0,70372000000,0.0,944000000,67747000000,7876000000,MSFT,Quarterly,balance
2016-12-31,USD,224610000000,144949000000,8468000000,8468000000,1961000000.0,14343000000,79661000000,21379000000.0,,11001000000.0,11001000000.0,34524000000.0,,8912000000.0,114313000000,5864000000.0,,155801000000,70787000000,6580000000.0,,,25720000000.0,85014000000,,59306000000.0,25664000000.0,,87806000000.0,11950000000,15980000000.0,68809000000,0.0,120000000,68177000000,7830000000,MSFT,Quarterly,balance
2017-03-31,USD,225017000000,146313000000,6713000000,6713000000,1979000000.0,12882000000,78704000000,21962000000.0,,10547000000.0,10547000000.0,34668000000.0,,7381000000.0,119305000000,5434000000.0,,155288000000,52005000000,6217000000.0,,,7872000000.0,103283000000,,76222000000.0,7786000000.0,,85995000000.0,10830000000,17381000000.0,69729000000,0.0,531000000,68554000000,7813000000,MSFT,Quarterly,balance
2017-06-30,USD,241086000000,159851000000,7663000000,7663000000,2181000000.0,19792000000,81235000000,23734000000.0,,10106000000.0,10106000000.0,35122000000.0,,6023000000.0,125318000000,4897000000.0,,168692000000,64527000000,7390000000.0,,,10121000000.0,104165000000,,76073000000.0,10121000000.0,,86194000000.0,12914000000,17184000000.0,72394000000,0.0,2648000000,69315000000,7832000000,MSFT,Annual,balance
2017-06-30,USD,250312000000,159851000000,7663000000,7663000000,2181000000.0,22431000000,87616000000,23734000000.0,,10106000000.0,10106000000.0,35122000000.0,,6023000000.0,125318000000,2258000000.0,,162601000000,55745000000,7390000000.0,,,10121000000.0,106856000000,,76073000000.0,2472000000.0,,95527000000.0,37516000000,17184000000.0,87711000000,0.0,17769000000,69315000000,7806000000,MSFT,Quarterly,balance
2017-09-30,USD,249097000000,161031000000,6884000000,6884000000,3211000000.0,14561000000,88066000000,24809000000.0,,9598000000.0,9598000000.0,35389000000.0,,5343000000.0,131587000000,4788000000.0,,159450000000,51615000000,6866000000.0,,,9220000000.0,107835000000,,76255000000.0,2302000000.0,,91243000000.0,12751000000,23941000000.0,89647000000,0.0,19702000000,69419000000,7799000000,MSFT,Quarterly,balance
2017-12-31,USD,256003000000,167633000000,12859000000,12859000000,2003000000.0,18428000000,88370000000,26304000000.0,,9034000000.0,9034000000.0,35355000000.0,,3961000000.0,129921000000,4422000000.0,,177643000000,58099000000,7850000000.0,,,15912000000.0,119544000000,,73348000000.0,4789000000.0,,94900000000.0,13028000000,40510000000.0,78360000000,0.0,8567000000,70192000000,7710000000,MSFT,Quarterly,balance
2018-03-31,USD,245497000000,156659000000,9221000000,9221000000,2084000000.0,17208000000,88838000000,27929000000.0,,8544000000.0,8544000000.0,35582000000.0,,2818000000.0,123049000000,5097000000.0,,166258000000,46133000000,7623000000.0,,,3677000000.0,120125000000,,73480000000.0,4829000000.0,,82908000000.0,13463000000,41643000000.0,79239000000,0.0,9974000000,70418000000,7794000000,MSFT,Quarterly,balance
2018-06-30,USD,258848000000,169662000000,11946000000,11946000000,2662000000.0,26481000000,89186000000,29460000000.0,,8053000000.0,8053000000.0,35683000000.0,,1862000000.0,121822000000,6751000000.0,,176130000000,58488000000,8617000000.0,,,3998000000.0,117642000000,5568000000.0,72242000000.0,3998000000.0,,81808000000.0,16968000000,44859000000.0,82718000000,0.0,13682000000,71223000000,7794000000,MSFT,Annual,balance
2018-06-30,USD,258848000000,169662000000,11946000000,11946000000,2662000000.0,26481000000,89186000000,29460000000.0,,8053000000.0,8053000000.0,35683000000.0,,1862000000.0,121822000000,6751000000.0,,176130000000,58488000000,8617000000.0,,,3998000000.0,117642000000,,72242000000.0,5397000000.0,,81808000000.0,16968000000,44859000000.0,82718000000,0.0,13682000000,71223000000,7775000000,MSFT,Quarterly,balance
2018-09-30,USD,257619000000,164195000000,15137000000,15137000000,3614000000.0,17390000000,93424000000,31430000000.0,,7579000000.0,7579000000.0,35855000000.0,,2034000000.0,120743000000,7311000000.0,,171652000000,56277000000,8511000000.0,,,6497000000.0,115375000000,,69733000000.0,6497000000.0,,81882000000.0,14565000000,43665000000.0,85967000000,0.0,17279000000,71303000000,7766000000,MSFT,Quarterly,balance
2018-12-31,USD,258859000000,156874000000,6638000000,6638000000,1961000000.0,19680000000,101985000000,32717000000.0,,8482000000.0,8482000000.0,41577000000.0,,2274000000.0,121024000000,7571000000.0,,166731000000,50318000000,7563000000.0,,,3516000000.0,116413000000,,69653000000.0,3516000000.0,,78852000000.0,14954000000,44698000000.0,92128000000,,16585000000,77556000000,7768000000,MSFT,Quarterly,balance
2019-03-31,USD,263281000000,159887000000,11212000000,11212000000,1951000000.0,19269000000,103394000000,33648000000.0,,8103000000.0,8103000000.0,41861000000.0,,2403000000.0,120406000000,7049000000.0,,168417000000,53861000000,7544000000.0,,,6515000000.0,114556000000,5972000000.0,66585000000.0,6515000000.0,,79072000000.0,15551000000,46133000000.0,94864000000,,18338000000,77791000000,7744000000,MSFT,Quarterly,balance
2019-06-30,USD,286556000000,175552000000,11356000000,11356000000,2063000000.0,29524000000,111004000000,36477000000.0,,7750000000.0,7750000000.0,42026000000.0,,2649000000.0,122463000000,10146000000.0,,184226000000,69420000000,9382000000.0,,,5516000000.0,114806000000,6188000000.0,66662000000.0,5516000000.0,,78366000000.0,21846000000,47911000000.0,102330000000,,24150000000,78520000000,7753000000,MSFT,Annual,balance
2019-06-30,USD,286556000000,175552000000,11356000000,11356000000,2063000000.0,29524000000,111004000000,36477000000.0,,7750000000.0,7750000000.0,42026000000.0,,2649000000.0,122463000000,10146000000.0,,184226000000,69420000000,9382000000.0,,,5516000000.0,114806000000,6188000000.0,66662000000.0,5516000000.0,,78366000000.0,21846000000,47911000000.0,102330000000,,24150000000,78520000000,7730000000,MSFT,Quarterly,balance
2019-09-30,USD,278955000000,165896000000,13117000000,13117000000,2622000000.0,19087000000,113059000000,38409000000.0,,7508000000.0,7508000000.0,42113000000.0,,2684000000.0,123519000000,7551000000.0,,172894000000,58118000000,8574000000.0,,,3017000000.0,114776000000,6659000000.0,66478000000.0,3017000000.0,,76154000000.0,16623000000,48064000000.0,106061000000,,27240000000,78882000000,7710000000,MSFT,Quarterly,balance
2019-12-31,USD,282794000000,167074000000,8864000000,8864000000,1823000000.0,23525000000,115720000000,40522000000.0,,7126000000.0,7126000000.0,42248000000.0,,2755000000.0,125389000000,7473000000.0,,172685000000,59640000000,8811000000.0,,,6247000000.0,113045000000,7172000000.0,63361000000.0,6247000000.0,,76780000000.0,17239000000,49462000000.0,110109000000,,30739000000,79625000000,7691000000,MSFT,Quarterly,balance
2020-03-31,USD,285449000000,170505000000,11710000000,11710000000,1644000000.0,22699000000,114944000000,41221000000.0,,6855000000.0,6855000000.0,42064000000.0,,2660000000.0,125916000000,8536000000.0,,170948000000,58707000000,9246000000.0,,,3748000000.0,112241000000,7248000000.0,62862000000.0,3748000000.0,,73858000000.0,18701000000,49194000000.0,114501000000,,32012000000,79813000000,7675000000,MSFT,Quarterly,balance
2020-06-30,USD,301311000000,181915000000,13576000000,13576000000,1895000000.0,32011000000,119396000000,44151000000.0,,7038000000.0,7038000000.0,43351000000.0,,2965000000.0,122951000000,11482000000.0,,183007000000,72310000000,12530000000.0,,,3749000000.0,110697000000,7671000000.0,59578000000.0,3749000000.0,,70998000000.0,20031000000,50915000000.0,118304000000,,34566000000,80552000000,7683000000,MSFT,Annual,balance
2020-06-30,USD,301311000000,181915000000,13576000000,13576000000,1895000000.0,32011000000,119396000000,44151000000.0,,7038000000.0,7038000000.0,43351000000.0,,2965000000.0,122951000000,11482000000.0,,183007000000,72310000000,12530000000.0,,,3749000000.0,110697000000,7671000000.0,59578000000.0,3749000000.0,,70998000000.0,20031000000,50915000000.0,118304000000,,34566000000,80552000000,7650000000,MSFT,Quarterly,balance
2020-09-30,USD,301001000000,177077000000,17205000000,17205000000,2705000000.0,22851000000,123924000000,47927000000.0,,6923000000.0,6923000000.0,43890000000.0,,3103000000.0,120772000000,13544000000.0,,177609000000,70056000000,12509000000.0,,,6497000000.0,107553000000,7753000000.0,57055000000.0,6497000000.0,,71305000000.0,17574000000,50311000000.0,123392000000,,39193000000,81089000000,7637000000,MSFT,Quarterly,balance
2020-12-31,USD,304137000000,173973000000,14432000000,14432000000,1924000000.0,27312000000,130164000000,51737000000.0,,6555000000.0,6555000000.0,44219000000.0,,3794000000.0,117536000000,12769000000.0,,173901000000,67486000000,12770000000.0,,,5387000000.0,106415000000,8875000000.0,55136000000.0,5387000000.0,,69398000000.0,18927000000,51105000000.0,130236000000,,44973000000,81896000000,7616000000,MSFT,Quarterly,balance
2021-03-31,USD,308879000000,165614000000,13702000000,13702000000,2245000000.0,26322000000,143265000000,54945000000.0,,8127000000.0,8127000000.0,49698000000.0,,5395000000.0,111705000000,11640000000.0,,174374000000,72193000000,13412000000.0,,,8051000000.0,102181000000,9272000000.0,50007000000.0,8051000000.0,,67330000000.0,20647000000,52001000000.0,134505000000,,50735000000,82308000000,7597000000,MSFT,Quarterly,balance
2021-06-30,USD,333779000000,184406000000,14224000000,14224000000,2636000000.0,38043000000,149373000000,70803000000.0,,7800000000.0,7800000000.0,49711000000.0,,5984000000.0,116110000000,13393000000.0,,191791000000,88657000000,15163000000.0,,,8072000000.0,103134000000,9629000000.0,50074000000.0,8072000000.0,,67775000000.0,23897000000,13427000000.0,141988000000,,57055000000,83111000000,7608000000,MSFT,Annual,balance
2021-06-30,USD,333779000000,184406000000,14224000000,14224000000,2636000000.0,38043000000,149373000000,70803000000.0,,7800000000.0,7800000000.0,49711000000.0,,5984000000.0,116032000000,13471000000.0,,191791000000,88657000000,15163000000.0,,,10825000000.0,103134000000,9629000000.0,50074000000.0,8072000000.0,,82278000000.0,18970000000,13427000000.0,141988000000,,57055000000,83111000000,7581000000,MSFT,Quarterly,balance
2021-09-30,USD,335418000000,174326000000,19165000000,19165000000,3411000000.0,27349000000,161092000000,75347000000.0,,7794000000.0,7794000000.0,50455000000.0,,6393000000.0,111419000000,12982000000.0,,183440000000,80528000000,14832000000.0,,,6180000000.0,102912000000,10050000000.0,50039000000.0,3249000000.0,,78935000000.0,14779000000,14346000000.0,151978000000,,66944000000,83751000000,7567000000,MSFT,Quarterly,balance
2021-12-31,USD,340389000000,174188000000,20604000000,20604000000,3019000000.0,33520000000,166201000000,67214000000.0,,7462000000.0,7462000000.0,50921000000.0,,6994000000.0,104765000000,12280000000.0,,180379000000,77510000000,15314000000.0,,,4998000000.0,102869000000,10774000000.0,48260000000.0,4998000000.0,,64032000000.0,23197000000,54410000000.0,160010000000,,75045000000,84528000000,7555000000,MSFT,Quarterly,balance
2022-03-31,USD,344607000000,153922000000,12498000000,12498000000,3296000000.0,32613000000,190685000000,70298000000.0,,11348000000.0,11348000000.0,67371000000.0,,6907000000.0,92195000000,13320000000.0,,181683000000,77439000000,16085000000.0,,,1749000000.0,104244000000,11357000000.0,48177000000.0,1749000000.0,,61283000000.0,25578000000,55763000000.0,162924000000,,79633000000,85767000000,7534000000,MSFT,Quarterly,balance
2022-06-30,USD,364840000000,169684000000,13931000000,13931000000,3742000000.0,44261000000,195156000000,87546000000.0,,11298000000.0,11298000000.0,67524000000.0,,6891000000.0,90826000000,16924000000.0,,198298000000,95082000000,19000000000.0,,,2749000000.0,103216000000,11489000000.0,47032000000.0,2749000000.0,,61270000000.0,27795000000,15526000000.0,166542000000,,84281000000,86939000000,7540000000,MSFT,Annual,balance
2022-06-30,USD,364840000000,169684000000,13931000000,13931000000,3742000000.0,44261000000,195156000000,87546000000.0,,11298000000.0,11298000000.0,67524000000.0,,6891000000.0,90818000000,16932000000.0,,198298000000,95082000000,19000000000.0,,,6037000000.0,103216000000,11489000000.0,47032000000.0,2749000000.0,,78400000000.0,20440000000,15526000000.0,166542000000,,84281000000,86939000000,7506000000,MSFT,Quarterly,balance
2022-09-30,USD,359784000000,160812000000,22884000000,22884000000,4268000000.0,31279000000,198972000000,77037000000.0,,10808000000.0,10808000000.0,67459000000.0,,6839000000.0,84378000000,18003000000.0,,186218000000,87389000000,16609000000.0,,,3248000000.0,98829000000,11660000000.0,45374000000.0,3248000000.0,,60282000000.0,26192000000,53232000000.0,173566000000,,92374000000,88535000000,7485000000,MSFT,Quarterly,balance
2022-12-31,USD,364552000000,157823000000,15646000000,15646000000,2980000000.0,35833000000,206729000000,82755000000.0,,10354000000.0,10354000000.0,67905000000.0,,7097000000.0,83862000000,19502000000.0,,181416000000,81718000000,15354000000.0,,,3997000000.0,99698000000,11998000000.0,44119000000.0,3997000000.0,,60114000000.0,25385000000,55290000000.0,183136000000,,99368000000,90225000000,7473000000,MSFT,Quarterly,balance
2023-03-31,USD,380088000000,163889000000,26562000000,26562000000,2877000000.0,37420000000,216199000000,88132000000.0,,9879000000.0,9879000000.0,67940000000.0,,9415000000.0,77865000000,19165000000.0,,185405000000,85691000000,15305000000.0,,,6245000000.0,99714000000,12312000000.0,41965000000.0,6245000000.0,,60522000000.0,27238000000,57447000000.0,194683000000,,108234000000,92093000000,7464000000,MSFT,Quarterly,balance
2023-06-30,USD,411976000000,184257000000,34704000000,34704000000,2500000000.0,48688000000,227719000000,109987000000.0,,9366000000.0,9366000000.0,67886000000.0,,9879000000.0,76558000000,21807000000.0,,205753000000,104149000000,18095000000.0,,,5247000000.0,101604000000,12728000000.0,41990000000.0,5247000000.0,,59965000000.0,29906000000,17981000000.0,206223000000,,118848000000,93718000000,7472000000,MSFT,Annual,balance
2023-06-30,USD,411976000000,184257000000,34704000000,34704000000,2500000000.0,48688000000,227719000000,109987000000.0,,9366000000.0,9366000000.0,67886000000.0,,9879000000.0,76552000000,21813000000.0,,205753000000,104149000000,18095000000.0,,,8853000000.0,101604000000,12728000000.0,41990000000.0,5247000000.0,,79441000000.0,22148000000,17981000000.0,206223000000,,118848000000,93718000000,7467000000,MSFT,Quarterly,balance
2023-09-30,USD,445785000000,207586000000,80452000000,80452000000,3000000000.0,36953000000,238199000000,117937000000.0,,8895000000.0,8895000000.0,67790000000.0,,11423000000.0,63499000000,23682000000.0,,225071000000,124792000000,19307000000.0,,,29556000000.0,100279000000,13487000000.0,41946000000.0,29556000000.0,,88079000000.0,29500000000,18634000000.0,220714000000,,132143000000,95508000000,7462000000,MSFT,Quarterly,balance
2023-12-31,USD,470558000000,147393000000,17305000000,17305000000,1615000000.0,42831000000,323165000000,,,29896000000.0,29896000000.0,118931000000.0,,13367000000.0,63677000000,21965000000.0,,232290000000,121016000000,17695000000.0,,,33769000000.0,111274000000,14155000000.0,44928000000.0,29291000000.0,,111358000000.0,20697000000,20787000000.0,238268000000,,145737000000,97480000000,7468000000,MSFT,Quarterly,balance
2024-03-31,USD,484275000000,147180000000,19634000000,19634000000,1304000000.0,44029000000,337095000000,,,28828000000.0,28828000000.0,119163000000.0,,14807000000.0,60379000000,21834000000.0,,231123000000,118525000000,18087000000.0,,,35377000000.0,112598000000,14469000000.0,42658000000.0,22784000000.0,,106229000000.0,28455000000,23271000000.0,253152000000,,159394000000,99193000000,7472000000,MSFT,Quarterly,balance
2024-06-30,USD,512163000000,159734000000,18315000000,18315000000,1246000000.0,56924000000,352429000000,154552000000.0,,27597000000.0,27597000000.0,119220000000.0,,14600000000.0,57216000000,26033000000.0,,243686000000,125286000000,21996000000.0,,,8942000000.0,118400000000,15497000000.0,42688000000.0,8942000000.0,,67127000000.0,25820000000,27064000000.0,268477000000,,173144000000,100923000000,7469000000,MSFT,Annual,balance
2024-06-30,USD,512163000000,159734000000,18315000000,18315000000,1246000000.0,56924000000,352429000000,,,27597000000.0,27597000000.0,119220000000.0,,14600000000.0,57216000000,26033000000.0,,243686000000,125286000000,21996000000.0,,,19888000000.0,118400000000,15497000000.0,42688000000.0,8942000000.0,,97852000000.0,31749000000,27064000000.0,268477000000,,173144000000,100923000000,7472000000,MSFT,Quarterly,balance
2024-09-30,USD,523013000000,149926000000,20840000000,20840000000,1626000000.0,44148000000,373087000000,173391000000.0,,26751000000.0,26751000000.0,119374000000.0,,15778000000.0,57589000000,25723000000.0,,235290000000,115200000000,22768000000.0,,,8762000000.0,120090000000,16361000000.0,42868000000.0,2249000000.0,,96838000000.0,20927000000,31165000000.0,287723000000,,188929000000,102976000000,7470000000,MSFT,Quarterly,balance
2024-12-31,USD,533898000000,147080000000,17482000000,17482000000,909000000.0,48188000000,386818000000,189718000000.0,,25385000000.0,25385000000.0,119191000000.0,,15581000000.0,54069000000,26432000000.0,,231203000000,108882000000,22608000000.0,,,12529000000.0,122321000000,17254000000.0,39722000000.0,5248000000.0,,102909000000.0,22181000000,35906000000.0,302695000000,,203482000000,104829000000,7468000000,MSFT,Quarterly,balance
2025-03-31,USD,562624000000,156644000000,28828000000,28828000000,848000000.0,51700000000,405980000000,208414000000.0,,23968000000.0,23968000000.0,119329000000.0,,15762000000.0,50784000000,24484000000.0,,240733000000,114206000000,26250000000.0,,,11126000000.0,126527000000,17686000000.0,39882000000.0,2999000000.0,,105019000000.0,25389000000,38536000000.0,321891000000,,219759000000,106965000000,7461000000,MSFT,Quarterly,balance
2025-06-30,USD,619003000000,191131000000,30242000000,30242000000,938000000.0,69905000000,427872000000,229789000000.0,,22604000000.0,22604000000.0,119509000000.0,,15133000000.0,64313000000,25733000000.0,,275524000000,141218000000,27724000000.0,,,2999000000.0,134306000000,17437000000.0,40152000000.0,2999000000.0,,60588000000.0,37344000000,45186000000.0,343479000000,,237731000000,109095000000,7465000000,MSFT,Annual,balance
